Date,Historical Adj Close,Volume,Daily New Cases,ROE,ROA,PM,EPS,Adj Close
2018-12--11 00:00:00,28.188108,10646400,0,10.3911,3.0441,27.2178,0.73,27.786373
2018-12--12 00:00:00,27.795942,12570800,0,10.3911,3.0441,27.2178,0.73,27.776812
2018-12--13 00:00:00,27.719425,12840500,0,10.3911,3.0441,27.2178,0.73,27.757683
2018-12--14 00:00:00,27.786373,12261800,0,10.3911,3.0441,27.2178,0.73,27.652466
2018-12--17 00:00:00,27.776812,11101100,0,10.3911,3.0441,27.2178,0.73,27.241171
2018-12--18 00:00:00,27.757683,16640200,0,10.3911,3.0441,27.2178,0.73,27.260302
2018-12--19 00:00:00,27.652466,13869600,0,10.3911,3.0441,27.2178,0.73,27.069
2018-12--20 00:00:00,27.241171,18442300,0,10.3911,3.0441,27.2178,0.73,26.772486
2018-12--21 00:00:00,27.260302,21710600,0,10.3911,3.0441,27.2178,0.73,25.423817
2018-12--24 00:00:00,27.069,32178400,0,10.3911,3.0441,27.2178,0.73,25.002954
2018-12--26 00:00:00,26.772486,6216100,0,10.3911,3.0441,27.2178,0.73,26.638571
2018-12--27 00:00:00,25.423817,11503400,0,10.3911,3.0441,27.2178,0.73,26.810745
2018-12--28 00:00:00,25.002954,9769900,0,10.3911,3.0441,27.2178,0.73,27.01161
2018-12--31 00:00:00,26.638571,8781000,0,10.3911,3.0441,27.2178,0.73,26.849001
2019-01--02 00:00:00,26.810745,7629300,0,5.7793,1.5908,97.3111,0.78,27.595076
2019-01--03 00:00:00,27.01161,11190300,0,5.7793,1.5908,97.3111,0.78,27.088129
2019-01--04 00:00:00,26.849001,10803900,0,5.7793,1.5908,97.3111,0.78,27.709858
2019-01--07 00:00:00,27.595076,14593700,0,5.7793,1.5908,97.3111,0.78,28.188108
2019-01--08 00:00:00,27.088129,13419400,0,5.7793,1.5908,97.3111,0.78,28.695057
2019-01--09 00:00:00,27.709858,8179700,0,5.7793,1.5908,97.3111,0.78,28.972439
2019-01--10 00:00:00,28.188108,10607500,0,5.7793,1.5908,97.3111,0.78,29.240261
2019-01--11 00:00:00,28.695057,8741400,0,5.7793,1.5908,97.3111,0.78,29.087217
2019-01--14 00:00:00,28.972439,13390900,0,5.7793,1.5908,97.3111,0.78,28.89592
2019-01--15 00:00:00,29.240261,7523000,0,5.7793,1.5908,97.3111,0.78,29.335913
2019-01--16 00:00:00,29.087217,7154900,0,5.7793,1.5908,97.3111,0.78,28.972439
2019-01--17 00:00:00,28.89592,12725700,0,5.7793,1.5908,97.3111,0.78,29.058525
2019-01--18 00:00:00,29.335913,12818500,0,5.7793,1.5908,97.3111,0.78,29.651554
2019-01--22 00:00:00,28.972439,13839700,0,5.7793,1.5908,97.3111,0.78,31.46891
2019-01--23 00:00:00,29.058525,56378700,0,5.7793,1.5908,97.3111,0.78,31.191525
2019-01--24 00:00:00,29.651554,19280600,0,5.7793,1.5908,97.3111,0.78,31.229786
2019-01--25 00:00:00,31.46891,11974800,0,5.7793,1.5908,97.3111,0.78,32.253239
2019-01--28 00:00:00,31.191525,17028800,0,5.7793,1.5908,97.3111,0.78,32.540188
2019-01--29 00:00:00,31.229786,22325500,0,5.7793,1.5908,97.3111,0.78,32.224541
2019-01--30 00:00:00,32.253239,19304100,0,5.7793,1.5908,97.3111,0.78,32.59758
2019-01--31 00:00:00,32.540188,27338600,0,5.7793,1.5908,97.3111,0.78,32.186291
2019-02--01 00:00:00,32.224541,24996900,0,5.7793,1.5908,97.3111,0.78,32.81757
2019-02--04 00:00:00,32.59758,19113800,0,5.7793,1.5908,97.3111,0.78,33.525387
2019-02--05 00:00:00,32.186291,19798500,0,5.7793,1.5908,97.3111,0.78,33.793213
2019-02--06 00:00:00,32.81757,13738200,0,5.7793,1.5908,97.3111,0.78,33.936684
2019-02--07 00:00:00,33.525387,11340000,0,5.7793,1.5908,97.3111,0.78,33.716686
2019-02--08 00:00:00,33.793213,9211000,0,5.7793,1.5908,97.3111,0.78,33.72625
2019-02--11 00:00:00,33.936684,10228000,0,5.7793,1.5908,97.3111,0.78,34.041893
2019-02--12 00:00:00,33.716686,9638400,0,5.7793,1.5908,97.3111,0.78,34.615799
2019-02--13 00:00:00,33.72625,12684800,0,5.7793,1.5908,97.3111,0.78,34.682747
2019-02--14 00:00:00,34.041893,7378000,0,5.7793,1.5908,97.3111,0.78,34.740139
2019-02--15 00:00:00,34.615799,6874500,0,5.7793,1.5908,97.3111,0.78,34.988834
2019-02--19 00:00:00,34.682747,10273100,0,5.7793,1.5908,97.3111,0.78,35.438389
2019-02--20 00:00:00,34.740139,12312100,0,5.7793,1.5908,97.3111,0.78,35.141872
2019-02--21 00:00:00,34.988834,11698700,0,5.7793,1.5908,97.3111,0.78,35.371426
2019-02--22 00:00:00,35.438389,8151600,0,5.7793,1.5908,97.3111,0.78,35.859257
2019-02--25 00:00:00,35.141872,6820600,0,5.7793,1.5908,97.3111,0.78,35.715782
2019-02--26 00:00:00,35.371426,10147800,0,5.7793,1.5908,97.3111,0.78,35.75404
2019-02--27 00:00:00,35.859257,12788000,0,5.7793,1.5908,97.3111,0.78,35.945335
2019-02--28 00:00:00,35.715782,10571100,0,5.7793,1.5908,97.3111,0.78,35.66692
2019-03--01 00:00:00,35.75404,7462700,0,5.7793,1.5908,97.3111,0.78,35.858925
2019-03--04 00:00:00,35.945335,17271800,0,5.7793,1.5908,97.3111,0.78,35.76292
2019-03--05 00:00:00,35.66692,11304000,0,5.7793,1.5908,97.3111,0.78,35.638115
2019-03--06 00:00:00,35.858925,12174400,0,5.7793,1.5908,97.3111,0.78,35.340485
2019-03--07 00:00:00,35.76292,10885400,0,5.7793,1.5908,97.3111,0.78,34.764435
2019-03--08 00:00:00,35.638115,14928000,0,5.7793,1.5908,97.3111,0.78,34.457214
2019-03--11 00:00:00,35.340485,16417000,0,5.7793,1.5908,97.3111,0.78,34.802849
2019-03--12 00:00:00,34.764435,15306400,0,5.7793,1.5908,97.3111,0.78,34.831642
2019-03--13 00:00:00,34.457214,10660900,0,5.7793,1.5908,97.3111,0.78,35.004459
2019-03--14 00:00:00,34.802849,13247800,0,5.7793,1.5908,97.3111,0.78,34.898849
2019-03--15 00:00:00,34.831642,10560900,0,5.7793,1.5908,97.3111,0.78,34.850849
2019-03--18 00:00:00,35.004459,24454100,0,5.7793,1.5908,97.3111,0.78,34.822041
2019-03--19 00:00:00,34.898849,9328100,0,5.7793,1.5908,97.3111,0.78,35.398094
2019-03--20 00:00:00,34.850849,14686900,0,5.7793,1.5908,97.3111,0.78,35.234879
2019-03--21 00:00:00,34.822041,11905400,0,5.7793,1.5908,97.3111,0.78,35.714924
2019-03--22 00:00:00,35.398094,10661100,0,5.7793,1.5908,97.3111,0.78,35.186874
2019-03--25 00:00:00,35.234879,8449100,0,5.7793,1.5908,97.3111,0.78,35.254086
2019-03--26 00:00:00,35.714924,5482100,0,5.7793,1.5908,97.3111,0.78,35.426899
2019-03--27 00:00:00,35.186874,7926700,0,5.7793,1.5908,97.3111,0.78,35.359684
2019-03--28 00:00:00,35.254086,8223000,0,5.7793,1.5908,97.3111,0.78,35.311684
2019-03--29 00:00:00,35.426899,9806800,0,5.7793,1.5908,97.3111,0.78,35.657314
2019-04--01 00:00:00,35.359684,8636400,0,5.7793,1.5908,97.3111,0.78,36.175755
2019-04--02 00:00:00,35.311684,6664100,0,9.9174,2.3109,21.4671,0.57,36.406178
2019-04--03 00:00:00,35.657314,7396500,0,9.9174,2.3109,21.4671,0.57,36.473385
2019-04--04 00:00:00,36.175755,10032400,0,9.9174,2.3109,21.4671,0.57,36.530987
2019-04--05 00:00:00,36.406178,6372500,0,9.9174,2.3109,21.4671,0.57,36.329365
2019-04--08 00:00:00,36.473385,7907400,0,9.9174,2.3109,21.4671,0.57,36.300568
2019-04--09 00:00:00,36.530987,6982600,0,9.9174,2.3109,21.4671,0.57,36.242966
2019-04--10 00:00:00,36.329365,7140800,0,9.9174,2.3109,21.4671,0.57,36.214165
2019-04--11 00:00:00,36.300568,7057400,0,9.9174,2.3109,21.4671,0.57,34.870052
2019-04--12 00:00:00,36.242966,19483300,0,9.9174,2.3109,21.4671,0.57,34.726036
2019-04--15 00:00:00,36.214165,14267400,0,9.9174,2.3109,21.4671,0.57,34.783649
2019-04--16 00:00:00,34.870052,9688300,0,9.9174,2.3109,21.4671,0.57,34.93726
2019-04--17 00:00:00,34.726036,7046300,0,9.9174,2.3109,21.4671,0.57,34.534023
2019-04--18 00:00:00,34.783649,12860000,0,9.9174,2.3109,21.4671,0.57,34.543617
2019-04--22 00:00:00,34.93726,12335000,0,9.9174,2.3109,21.4671,0.57,34.706844
2019-04--23 00:00:00,34.534023,7243900,0,9.9174,2.3109,21.4671,0.57,35.206085
2019-04--24 00:00:00,34.543617,14144300,0,9.9174,2.3109,21.4671,0.57,36.982227
2019-04--25 00:00:00,34.706844,21206400,0,9.9174,2.3109,21.4671,0.57,36.588593
2019-04--26 00:00:00,35.206085,7937300,0,9.9174,2.3109,21.4671,0.57,36.828613
2019-04--29 00:00:00,36.982227,9212000,0,9.9174,2.3109,21.4671,0.57,36.722992
2019-04--30 00:00:00,36.588593,8028100,0,9.9174,2.3109,21.4671,0.57,37.203041
2019-05--01 00:00:00,36.828613,8321400,0,9.9174,2.3109,21.4671,0.57,36.290962
2019-05--02 00:00:00,36.722992,9686500,0,9.9174,2.3109,21.4671,0.57,36.089352
2019-05--03 00:00:00,37.203041,10378400,0,9.9174,2.3109,21.4671,0.57,36.751808
2019-05--06 00:00:00,36.290962,8775000,0,9.9174,2.3109,21.4671,0.57,36.367775
2019-05--07 00:00:00,36.089352,6504700,0,9.9174,2.3109,21.4671,0.57,36.175755
2019-05--08 00:00:00,36.751808,7808500,0,9.9174,2.3109,21.4671,0.57,36.041348
2019-05--09 00:00:00,36.367775,5943700,0,9.9174,2.3109,21.4671,0.57,36.118153
2019-05--10 00:00:00,36.175755,6454700,0,9.9174,2.3109,21.4671,0.57,35.887733
2019-05--13 00:00:00,36.041348,8920100,0,9.9174,2.3109,21.4671,0.57,34.438015
2019-05--14 00:00:00,36.118153,12425800,0,9.9174,2.3109,21.4671,0.57,35.330883
2019-05--15 00:00:00,35.887733,11137800,0,9.9174,2.3109,21.4671,0.57,35.56131
2019-05--16 00:00:00,34.438015,7461000,0,9.9174,2.3109,21.4671,0.57,35.78212
2019-05--17 00:00:00,35.330883,8123300,0,9.9174,2.3109,21.4671,0.57,35.426899
2019-05--20 00:00:00,35.56131,9273600,0,9.9174,2.3109,21.4671,0.57,35.100464
2019-05--21 00:00:00,35.78212,7379300,0,9.9174,2.3109,21.4671,0.57,35.119675
2019-05--22 00:00:00,35.426899,6438600,0,9.9174,2.3109,21.4671,0.57,34.860455
2019-05--23 00:00:00,35.100464,7066300,0,9.9174,2.3109,21.4671,0.57,34.514828
2019-05--24 00:00:00,35.119675,8753700,0,9.9174,2.3109,21.4671,0.57,34.687637
2019-05--28 00:00:00,34.860455,5298700,0,9.9174,2.3109,21.4671,0.57,34.77404
2019-05--29 00:00:00,34.514828,7201400,0,9.9174,2.3109,21.4671,0.57,34.658833
2019-05--30 00:00:00,34.687637,7874300,0,9.9174,2.3109,21.4671,0.57,35.063637
2019-05--31 00:00:00,34.77404,6490000,0,9.9174,2.3109,21.4671,0.57,34.629917
2019-06--03 00:00:00,34.658833,7261400,0,9.9174,2.3109,21.4671,0.57,34.331135
2019-06--04 00:00:00,35.063637,9491500,0,9.9174,2.3109,21.4671,0.57,35.217846
2019-06--05 00:00:00,34.629917,10785000,0,9.9174,2.3109,21.4671,0.57,35.237118
2019-06--06 00:00:00,34.331135,11404100,0,9.9174,2.3109,21.4671,0.57,35.478069
2019-06--07 00:00:00,35.217846,5982300,0,9.9174,2.3109,21.4671,0.57,36.152744
2019-06--10 00:00:00,35.237118,11904800,0,9.9174,2.3109,21.4671,0.57,36.740677
2019-06--11 00:00:00,35.478069,8884300,0,9.9174,2.3109,21.4671,0.57,36.846703
2019-06--12 00:00:00,36.152744,7350500,0,9.9174,2.3109,21.4671,0.57,37.608109
2019-06--13 00:00:00,36.740677,9266500,0,9.9174,2.3109,21.4671,0.57,37.588837
2019-06--14 00:00:00,36.846703,9103300,0,9.9174,2.3109,21.4671,0.57,37.502098
2019-06--17 00:00:00,37.608109,7550100,0,9.9174,2.3109,21.4671,0.57,37.598476
2019-06--18 00:00:00,37.588837,11564700,0,9.9174,2.3109,21.4671,0.57,38.234589
2019-06--19 00:00:00,37.502098,9352800,0,9.9174,2.3109,21.4671,0.57,38.677944
2019-06--20 00:00:00,37.598476,6520000,0,9.9174,2.3109,21.4671,0.57,38.47554
2019-06--21 00:00:00,38.234589,11852200,0,9.9174,2.3109,21.4671,0.57,38.600842
2019-06--24 00:00:00,38.677944,20769600,0,9.9174,2.3109,21.4671,0.57,38.273144
2019-06--25 00:00:00,38.47554,7365600,0,9.9174,2.3109,21.4671,0.57,37.608109
2019-06--26 00:00:00,38.600842,7834000,0,9.9174,2.3109,21.4671,0.57,37.781601
2019-06--27 00:00:00,38.273144,4739400,0,9.9174,2.3109,21.4671,0.57,37.86834
2019-06--28 00:00:00,37.608109,8254200,0,9.9174,2.3109,21.4671,0.57,38.070747
2019-07--01 00:00:00,37.781601,14763400,0,9.9174,2.3109,21.4671,0.57,38.446629
2019-07--02 00:00:00,37.86834,4879400,0,9.7418,1.8896,16.591,0.46,38.629749
2019-07--03 00:00:00,38.070747,6368100,0,9.7418,1.8896,16.591,0.46,38.456268
2019-07--05 00:00:00,38.446629,3419500,0,9.7418,1.8896,16.591,0.46,38.35989
2019-07--08 00:00:00,38.629749,3862400,0,9.7418,1.8896,16.591,0.46,38.109295
2019-07--09 00:00:00,38.456268,5477000,0,9.7418,1.8896,16.591,0.46,38.49482
2019-07--10 00:00:00,38.35989,5962900,0,9.7418,1.8896,16.591,0.46,38.562286
2019-07--11 00:00:00,38.109295,5443700,0,9.7418,1.8896,16.591,0.46,38.167126
2019-07--12 00:00:00,38.49482,5831200,0,9.7418,1.8896,16.591,0.46,38.610481
2019-07--15 00:00:00,38.562286,5286700,0,9.7418,1.8896,16.591,0.46,38.812881
2019-07--16 00:00:00,38.167126,5660400,0,9.7418,1.8896,16.591,0.46,38.47554
2019-07--17 00:00:00,38.610481,7612000,0,9.7418,1.8896,16.591,0.46,37.617752
2019-07--18 00:00:00,38.812881,15260600,0,9.7418,1.8896,16.591,0.46,38.330975
2019-07--19 00:00:00,38.47554,27078000,0,9.7418,1.8896,16.591,0.46,38.755051
2019-07--22 00:00:00,37.617752,13045800,0,9.7418,1.8896,16.591,0.46,39.198399
2019-07--23 00:00:00,38.330975,9627200,0,9.7418,1.8896,16.591,0.46,39.54538
2019-07--24 00:00:00,38.755051,8740500,0,9.7418,1.8896,16.591,0.46,39.54538
2019-07--25 00:00:00,39.198399,6391500,0,9.7418,1.8896,16.591,0.46,39.33334
2019-07--26 00:00:00,39.54538,5249000,0,9.7418,1.8896,16.591,0.46,39.738148
2019-07--29 00:00:00,39.54538,8385600,0,9.7418,1.8896,16.591,0.46,40.065838
2019-07--30 00:00:00,39.33334,7852000,0,9.7418,1.8896,16.591,0.46,39.882725
2019-07--31 00:00:00,39.738148,6328000,0,9.7418,1.8896,16.591,0.46,39.699593
2019-08--01 00:00:00,40.065838,8815000,0,9.7418,1.8896,16.591,0.46,39.61285
2019-08--02 00:00:00,39.882725,10690100,0,9.7418,1.8896,16.591,0.46,39.111668
2019-08--05 00:00:00,39.699593,6246400,0,9.7418,1.8896,16.591,0.46,37.405708
2019-08--06 00:00:00,39.61285,7702800,0,9.7418,1.8896,16.591,0.46,38.253868
2019-08--07 00:00:00,39.111668,8461700,0,9.7418,1.8896,16.591,0.46,38.282784
2019-08--08 00:00:00,37.405708,5576500,0,9.7418,1.8896,16.591,0.46,39.757416
2019-08--09 00:00:00,38.253868,6915800,0,9.7418,1.8896,16.591,0.46,38.851433
2019-08--12 00:00:00,38.282784,6291100,0,9.7418,1.8896,16.591,0.46,38.302055
2019-08--13 00:00:00,39.757416,4205000,0,9.7418,1.8896,16.591,0.46,39.497185
2019-08--14 00:00:00,38.851433,5615100,0,9.7418,1.8896,16.591,0.46,38.205673
2019-08--15 00:00:00,38.302055,7416400,0,9.7418,1.8896,16.591,0.46,38.012917
2019-08--16 00:00:00,39.497185,6698100,0,9.7418,1.8896,16.591,0.46,38.571926
2019-08--19 00:00:00,38.205673,4102800,0,9.7418,1.8896,16.591,0.46,38.928539
2019-08--20 00:00:00,38.012917,6552100,0,9.7418,1.8896,16.591,0.46,38.581558
2019-08--21 00:00:00,38.571926,5346800,0,9.7418,1.8896,16.591,0.46,38.918896
2019-08--22 00:00:00,38.928539,5554900,0,9.7418,1.8896,16.591,0.46,38.552654
2019-08--23 00:00:00,38.581558,4950300,0,9.7418,1.8896,16.591,0.46,37.29969
2019-08--26 00:00:00,38.918896,7527000,0,9.7418,1.8896,16.591,0.46,37.974358
2019-08--27 00:00:00,38.552654,6570200,0,9.7418,1.8896,16.591,0.46,37.588837
2019-08--28 00:00:00,37.29969,9124900,0,9.7418,1.8896,16.591,0.46,38.639385
2019-08--29 00:00:00,37.974358,10721200,0,9.7418,1.8896,16.591,0.46,39.063473
2019-08--30 00:00:00,37.588837,7188200,0,9.7418,1.8896,16.591,0.46,38.966763
2019-09--03 00:00:00,38.639385,4472700,0,9.7418,1.8896,16.591,0.46,38.434818
2019-09--04 00:00:00,39.063473,5513600,0,9.7418,1.8896,16.591,0.46,38.3381
2019-09--05 00:00:00,38.966763,7488700,0,9.7418,1.8896,16.591,0.46,39.459999
2019-09--06 00:00:00,38.434818,7084000,0,9.7418,1.8896,16.591,0.46,39.044125
2019-09--09 00:00:00,38.3381,5724000,0,9.7418,1.8896,16.591,0.46,40.040302
2019-09--10 00:00:00,39.459999,9028900,0,9.7418,1.8896,16.591,0.46,38.947414
2019-09--11 00:00:00,39.044125,6707600,0,9.7418,1.8896,16.591,0.46,38.589561
2019-09--12 00:00:00,40.040302,6195900,0,9.7418,1.8896,16.591,0.46,38.966763
2019-09--13 00:00:00,38.947414,4927000,0,9.7418,1.8896,16.591,0.46,39.044125
2019-09--16 00:00:00,38.589561,5438100,0,9.7418,1.8896,16.591,0.46,38.976433
2019-09--17 00:00:00,38.966763,5754400,0,9.7418,1.8896,16.591,0.46,39.198872
2019-09--18 00:00:00,39.044125,6358800,0,9.7418,1.8896,16.591,0.46,39.034454
2019-09--19 00:00:00,38.976433,4307900,0,9.7418,1.8896,16.591,0.46,39.073151
2019-09--20 00:00:00,39.198872,4005200,0,9.7418,1.8896,16.591,0.46,39.034454
2019-09--23 00:00:00,39.034454,12088600,0,9.7418,1.8896,16.591,0.46,38.918404
2019-09--24 00:00:00,39.073151,3871200,0,9.7418,1.8896,16.591,0.46,38.260735
2019-09--25 00:00:00,39.034454,7437500,0,9.7418,1.8896,16.591,0.46,37.951244
2019-09--26 00:00:00,38.918404,12200900,0,9.7418,1.8896,16.591,0.46,37.641743
2019-09--27 00:00:00,38.260735,7360700,0,9.7418,1.8896,16.591,0.46,37.10981
2019-09--30 00:00:00,37.951244,10636800,0,9.7418,1.8896,16.591,0.46,37.699787
2019-10--01 00:00:00,37.641743,6149200,0,6.422,1.1222,14.8824,0.37,37.274235
2019-10--02 00:00:00,37.10981,5645100,0,6.422,1.1222,14.8824,0.37,36.916386
2019-10--03 00:00:00,37.699787,6159400,0,6.422,1.1222,14.8824,0.37,36.703606
2019-10--04 00:00:00,37.274235,7178300,0,6.422,1.1222,14.8824,0.37,37.051785
2019-10--07 00:00:00,36.916386,4602400,0,6.422,1.1222,14.8824,0.37,36.577881
2019-10--08 00:00:00,36.703606,6060400,0,6.422,1.1222,14.8824,0.37,36.094299
2019-10--09 00:00:00,37.051785,7128600,0,6.422,1.1222,14.8824,0.37,36.606892
2019-10--10 00:00:00,36.577881,6792800,0,6.422,1.1222,14.8824,0.37,36.684265
2019-10--11 00:00:00,36.094299,4984400,0,6.422,1.1222,14.8824,0.37,37.283897
2019-10--14 00:00:00,36.606892,5047000,0,6.422,1.1222,14.8824,0.37,37.100147
2019-10--15 00:00:00,36.684265,6894700,0,6.422,1.1222,14.8824,0.37,37.603069
2019-10--16 00:00:00,37.283897,4792100,0,6.422,1.1222,14.8824,0.37,37.641743
2019-10--17 00:00:00,37.100147,5314800,0,6.422,1.1222,14.8824,0.37,37.806164
2019-10--18 00:00:00,37.603069,5684500,0,6.422,1.1222,14.8824,0.37,37.545029
2019-10--21 00:00:00,37.641743,6274300,0,6.422,1.1222,14.8824,0.37,37.970589
2019-10--22 00:00:00,37.806164,4786900,0,6.422,1.1222,14.8824,0.37,37.661087
2019-10--23 00:00:00,37.545029,5295700,0,6.422,1.1222,14.8824,0.37,37.912556
2019-10--24 00:00:00,37.970589,6817800,0,6.422,1.1222,14.8824,0.37,34.45013
2019-10--25 00:00:00,37.661087,19482100,0,6.422,1.1222,14.8824,0.37,34.662903
2019-10--28 00:00:00,37.912556,14034400,0,6.422,1.1222,14.8824,0.37,34.759624
2019-10--29 00:00:00,34.45013,7941700,0,6.422,1.1222,14.8824,0.37,34.924038
2019-10--30 00:00:00,34.662903,8275400,0,6.422,1.1222,14.8824,0.37,34.682255
2019-10--31 00:00:00,34.759624,5435300,0,6.422,1.1222,14.8824,0.37,34.092285
2019-11--01 00:00:00,34.924038,6921500,0,6.422,1.1222,14.8824,0.37,34.092285
2019-11--04 00:00:00,34.682255,8236500,0,6.422,1.1222,14.8824,0.37,34.247028
2019-11--05 00:00:00,34.092285,7120100,0,6.422,1.1222,14.8824,0.37,34.314732
2019-11--06 00:00:00,34.092285,6434700,0,6.422,1.1222,14.8824,0.37,34.334076
2019-11--07 00:00:00,34.247028,9225800,0,6.422,1.1222,14.8824,0.37,33.74411
2019-11--08 00:00:00,34.314732,10966200,0,6.422,1.1222,14.8824,0.37,33.985897
2019-11--11 00:00:00,34.334076,10560700,0,6.422,1.1222,14.8824,0.37,34.092285
2019-11--12 00:00:00,33.74411,3930600,0,6.422,1.1222,14.8824,0.37,33.918201
2019-11--13 00:00:00,33.985897,6182600,0,6.422,1.1222,14.8824,0.37,33.502323
2019-11--14 00:00:00,34.092285,6190800,0,6.422,1.1222,14.8824,0.37,33.81181
2019-11--15 00:00:00,33.918201,6029200,0,6.422,1.1222,14.8824,0.37,34.111633
2019-11--18 00:00:00,33.502323,6301800,0,6.422,1.1222,14.8824,0.37,33.947208
2019-11--19 00:00:00,33.81181,7639100,0,6.422,1.1222,14.8824,0.37,33.908531
2019-11--20 00:00:00,34.111633,5307000,0,6.422,1.1222,14.8824,0.37,33.715099
2019-11--21 00:00:00,33.947208,9520400,0,6.422,1.1222,14.8824,0.37,33.792461
2019-11--22 00:00:00,33.908531,5660400,0,6.422,1.1222,14.8824,0.37,33.966557
2019-11--25 00:00:00,33.715099,6165800,0,6.422,1.1222,14.8824,0.37,34.672577
2019-11--26 00:00:00,33.792461,14172100,0,6.422,1.1222,14.8824,0.37,34.575863
2019-11--27 00:00:00,33.966557,8245400,0,6.422,1.1222,14.8824,0.37,34.672577
2019-11--29 00:00:00,34.672577,7534400,0,6.422,1.1222,14.8824,0.37,34.488094
2019-12--02 00:00:00,34.575863,3128900,0,6.422,1.1222,14.8824,0.37,33.886112
2019-12--03 00:00:00,34.672577,10174400,0,6.422,1.1222,14.8824,0.37,33.740471
2019-12--04 00:00:00,34.488094,7311400,0,6.422,1.1222,14.8824,0.37,33.954082
2019-12--05 00:00:00,33.886112,7517900,0,6.422,1.1222,14.8824,0.37,33.779308
2019-12--06 00:00:00,33.740471,8119400,0,6.422,1.1222,14.8824,0.37,33.847275
2019-12--09 00:00:00,33.954082,6547900,0,6.422,1.1222,14.8824,0.37,33.565697
2019-12--10 00:00:00,33.779308,7757000,0,6.422,1.1222,14.8824,0.37,33.711342
2019-12--11 00:00:00,33.847275,6290700,0,6.422,1.1222,14.8824,0.37,33.905529
2019-12--12 00:00:00,33.565697,7420700,0,6.422,1.1222,14.8824,0.37,34.284203
2019-12--13 00:00:00,33.711342,5800300,0,6.422,1.1222,14.8824,0.37,34.449265
2019-12--16 00:00:00,33.905529,6952200,0,6.422,1.1222,14.8824,0.37,34.371586
2019-12--17 00:00:00,34.284203,7240900,0,6.422,1.1222,14.8824,0.37,34.857063
2019-12--18 00:00:00,34.449265,13048600,0,6.422,1.1222,14.8824,0.37,34.604614
2019-12--19 00:00:00,34.371586,12129100,0,6.422,1.1222,14.8824,0.37,34.993
2019-12--20 00:00:00,34.857063,7660000,0,6.422,1.1222,14.8824,0.37,35.138634
2019-12--23 00:00:00,34.604614,17421600,0,6.422,1.1222,14.8824,0.37,35.158051
2019-12--24 00:00:00,34.993,5397900,0,6.422,1.1222,14.8824,0.37,35.158051
2019-12--26 00:00:00,35.138634,2129200,0,6.422,1.1222,14.8824,0.37,35.196899
2019-12--27 00:00:00,35.158051,4081900,0,6.422,1.1222,14.8824,0.37,35.022125
2019-12--30 00:00:00,35.158051,6606900,0,6.422,1.1222,14.8824,0.37,34.759964
2019-12--31 00:00:00,35.196899,6535800,0,6.422,1.1222,14.8824,0.37,35.060959
2020-01--02 00:00:00,35.022125,7437700,0,13.5889,2.1459,32.3821,0.69,35.245445
2020-01--03 00:00:00,34.759964,4979300,0,13.5889,2.1459,32.3821,0.69,34.915314
2020-01--06 00:00:00,35.060959,3960900,0,13.5889,2.1459,32.3821,0.69,34.740547
2020-01--07 00:00:00,35.245445,5866000,0,13.5889,2.1459,32.3821,0.69,34.585194
2020-01--08 00:00:00,34.915314,6867400,0,13.5889,2.1459,32.3821,0.69,34.565769
2020-01--09 00:00:00,34.740547,6072600,0,13.5889,2.1459,32.3821,0.69,34.157978
2020-01--10 00:00:00,34.585194,10787300,0,13.5889,2.1459,32.3821,0.69,33.8764
2020-01--13 00:00:00,34.565769,5664400,3,13.5889,2.1459,32.3821,0.69,33.72105
2020-01--14 00:00:00,34.157978,7987600,0,13.5889,2.1459,32.3821,0.69,34.323032
2020-01--15 00:00:00,33.8764,7227300,0,13.5889,2.1459,32.3821,0.69,34.303623
2020-01--16 00:00:00,33.72105,10966000,0,13.5889,2.1459,32.3821,0.69,34.87648
2020-01--17 00:00:00,34.323032,6955900,0,13.5889,2.1459,32.3821,0.69,34.779385
2020-01--21 00:00:00,34.303623,12082300,1,13.5889,2.1459,32.3821,0.69,34.682285
2020-01--22 00:00:00,34.87648,6925200,5,13.5889,2.1459,32.3821,0.69,34.847355
2020-01--23 00:00:00,34.779385,8023300,0,13.5889,2.1459,32.3821,0.69,34.575485
2020-01--24 00:00:00,34.682285,7980200,0,13.5889,2.1459,32.3821,0.69,34.332745
2020-01--27 00:00:00,34.847355,9243600,1,13.5889,2.1459,32.3821,0.69,34.449265
2020-01--28 00:00:00,34.575485,10529200,93,13.5889,2.1459,32.3821,0.69,35.158051
2020-01--29 00:00:00,34.332745,15161800,144,13.5889,2.1459,32.3821,0.69,33.575405
2020-01--30 00:00:00,34.449265,21462300,130,13.5889,2.1459,32.3821,0.69,34.041466
2020-01--31 00:00:00,35.158051,12420000,311,13.5889,2.1459,32.3821,0.69,32.585041
2020-02--03 00:00:00,33.575405,18541300,799,13.5889,2.1459,32.3821,0.69,33.390926
2020-02--04 00:00:00,34.041466,14939600,1773,13.5889,2.1459,32.3821,0.69,36.323196
2020-02--05 00:00:00,32.585041,46298200,1493,13.5889,2.1459,32.3821,0.69,36.051334
2020-02--06 00:00:00,33.390926,25896300,1754,13.5889,2.1459,32.3821,0.69,36.896057
2020-02--07 00:00:00,36.323196,24981600,2016,13.5889,2.1459,32.3821,0.69,35.148346
2020-02--10 00:00:00,36.051334,18990500,2839,13.5889,2.1459,32.3821,0.69,34.973572
